,CODE_ARCHIVO,Latitud,Longitud,DPTO,MUNICIPIO,VARIEDAD,SIST_SIMPLE,FECHA_SIEMBRA,FECHA_EMERGENCIA,FECHA_COSECHA,ANO_COS,RENDIMIENTO_HA,ID,Cluster
186,RC,NA,NA,CASANARE,YOPAL,ALEJANDRA 3-18,SECANO,5/12/2010,,9/15/2010,2010,4750,RC61_2010_8162,7
187,RC,NA,NA,CASANARE,YOPAL,ALEJANDRA 3-18,SECANO,6/11/2010,,10/15/2010,2010,4750,RC61_2010_8409,7
188,RC,NA,NA,CASANARE,YOPAL,ALEJANDRA 3-18,RIEGO,4/6/2011,,8/10/2011,2011,3750,RC61_2011_11284,8
189,RC,NA,NA,CASANARE,YOPAL,ALEJANDRA 3-18,RIEGO,4/6/2011,,8/10/2011,2011,4375,RC61_2011_11282,8
190,RC,NA,NA,CASANARE,YOPAL,ALEJANDRA 3-18,SECANO,6/1/2011,,10/5/2011,2011,5937.5,RC61_2011_11844,8
191,RC,NA,NA,CASANARE,YOPAL,AUTENTICA,RIEGO,9/21/2010,,1/25/2011,2011,5000,RC61_2011_9106,6
192,RC,NA,NA,CASANARE,YOPAL,AUTENTICA,RIEGO,3/16/2011,,7/20/2011,2011,3125,RC61_2011_10925,8
193,RC,NA,NA,CASANARE,YOPAL,AUTENTICA,RIEGO,4/3/2011,,8/7/2011,2011,3125,RC61_2011_11195,8
194,RC,NA,NA,CASANARE,YOPAL,AUTENTICA,RIEGO,4/11/2011,,8/15/2011,2011,2812,RC61_2011_11379,8
195,RC,NA,NA,CASANARE,YOPAL,AUTENTICA,RIEGO,4/11/2011,,8/15/2011,2011,3125,RC61_2011_11378,8
196,RC,NA,NA,CASANARE,YOPAL,AUTENTICA,SECANO,6/16/2011,,10/20/2011,2011,2500,RC61_2011_11904,8
197,RC,NA,NA,CASANARE,YOPAL,BONANZA,RIEGO,11/4/2008,,3/10/2009,2009,5843,RC61_2009_21709,6
198,RC,NA,NA,CASANARE,YOPAL,BONANZA,SECANO,4/1/2011,,8/5/2011,2011,3750,RC61_2011_11162,8
199,RC,NA,NA,CASANARE,YOPAL,CENTAUROS,SECANO,4/16/2011,,8/20/2011,2011,5812,RC61_2011_11489,8
200,RC,NA,NA,CASANARE,YOPAL,COPROSEM 301,RIEGO,10/6/2012,,2/9/2013,2013,5563,RC61_2013_17052,6
201,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,5/4/2009,,9/7/2009,2009,5875,RC61_2009_21772,5
202,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,5/10/2009,,9/13/2009,2009,5437,RC61_2009_21778,5
203,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,5/14/2009,,9/17/2009,2009,5000,RC61_2009_21788,5
204,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,5/16/2009,,9/19/2009,2009,5437,RC61_2009_21790,5
205,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,5/4/2010,,9/7/2010,2010,5875,RC61_2010_8026,7
206,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,5/10/2010,,9/13/2010,2010,5437,RC61_2010_8124,7
207,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,5/14/2010,,9/17/2010,2010,5000,RC61_2010_8186,7
208,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,5/16/2010,,9/19/2010,2010,5437,RC61_2010_8196,7
209,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/1/2010,,1/5/2011,2011,5062,RC61_2011_8690,6
210,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/1/2010,,1/5/2011,2011,5312,RC61_2011_8689,6
211,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/8/2010,,1/12/2011,2011,5062,RC61_2011_8844,6
212,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/16/2010,,1/20/2011,2011,4687,RC61_2011_9014,6
213,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/16/2010,,1/20/2011,2011,6125,RC61_2011_9020,6
214,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/19/2010,,1/23/2011,2011,5250,RC61_2011_9056,6
215,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/23/2010,,1/27/2011,2011,4500,RC61_2011_9141,6
216,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/24/2010,,1/28/2011,2011,5625,RC61_2011_9162,6
217,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/25/2010,,1/29/2011,2011,6687,RC61_2011_9183,6
218,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,9/26/2010,,1/30/2011,2011,5312,RC61_2011_9191,6
219,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,RIEGO,3/28/2011,,8/1/2011,2011,4875,RC61_2011_11081,8
220,RC,NA,NA,CASANARE,YOPAL,COPROSEM 304,SECANO,4/5/2011,,8/9/2011,2011,6875,RC61_2011_11235,8
221,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/18/2009,,8/22/2009,2009,5687,RC61_2009_21756,5
222,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/22/2009,,8/26/2009,2009,3750,RC61_2009_21762,5
223,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,5/19/2009,,9/22/2009,2009,5937,RC61_2009_21796,5
224,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,6/9/2009,,10/13/2009,2009,5937,RC61_2009_21819,5
225,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,7/8/2009,,11/11/2009,2009,7312,RC61_2009_21836,5
226,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,9/26/2009,,1/30/2010,2010,5937,RC61_2010_5172,6
227,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,10/7/2009,,2/10/2010,2010,5875,RC61_2010_5326,6
228,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,10/12/2009,,2/15/2010,2010,3750,RC61_2010_5413,6
229,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,11/6/2009,,3/12/2010,2010,5400,RC61_2010_5833,6
230,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,11/12/2009,,3/18/2010,2010,7375,RC61_2010_5938,6
231,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,12/3/2009,,4/8/2010,2010,7250,RC61_2010_6230,6
232,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/3/2010,,8/7/2010,2010,5313,RC61_2010_7499,7
233,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/6/2010,,8/10/2010,2010,6250,RC61_2010_7545,7
234,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/11/2010,,8/15/2010,2010,5312,RC61_2010_7624,7
235,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/13/2010,,8/17/2010,2010,5313,RC61_2010_7638,7
236,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/16/2010,,8/20/2010,2010,5312,RC61_2010_7702,7
237,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/16/2010,,8/20/2010,2010,8125,RC61_2010_7697,7
238,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/18/2010,,8/22/2010,2010,5687,RC61_2010_7726,7
239,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/21/2010,,8/25/2010,2010,5312,RC61_2010_7795,7
240,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/21/2010,,8/25/2010,2010,6250,RC61_2010_7798,7
241,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/21/2010,,8/25/2010,2010,8125,RC61_2010_7791,7
242,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/22/2010,,8/26/2010,2010,3750,RC61_2010_7816,7
243,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/29/2010,,9/2/2010,2010,4350,RC61_2010_7925,7
244,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/5/2010,,9/8/2010,2010,5313,RC61_2010_8035,7
245,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/9/2010,,9/12/2010,2010,5313,RC61_2010_8104,7
246,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,5/10/2010,,9/13/2010,2010,5937,RC61_2010_8125,7
247,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/13/2010,,9/16/2010,2010,6375,RC61_2010_8175,7
248,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/17/2010,,9/20/2010,2010,6250,RC61_2010_8220,7
249,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,5/19/2010,,9/22/2010,2010,5937,RC61_2010_8238,7
250,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/31/2010,,10/4/2010,2010,6937,RC61_2010_8333,7
251,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,6/9/2010,,10/13/2010,2010,5937,RC61_2010_8393,7
252,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,9/1/2010,,1/5/2011,2011,5312,RC61_2011_8679,6
253,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,9/6/2010,,1/10/2011,2011,5250,RC61_2011_8779,6
254,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,9/16/2010,,1/20/2011,2011,5437,RC61_2011_9013,6
255,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,9/25/2010,,1/29/2011,2011,6750,RC61_2011_9181,6
256,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/6/2011,,8/10/2011,2011,6062,RC61_2011_11279,8
257,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/11/2011,,8/15/2011,2011,5000,RC61_2011_11376,8
258,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/11/2011,,8/15/2011,2011,5375,RC61_2011_11375,8
259,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/11/2011,,8/15/2011,2011,5812,RC61_2011_11374,8
260,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/11/2011,,8/15/2011,2011,5937,RC61_2011_11373,8
261,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/12/2011,,8/16/2011,2011,5688,RC61_2011_11400,8
262,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/14/2011,,8/18/2011,2011,5875,RC61_2011_11440,8
263,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/14/2011,,8/18/2011,2011,6563,RC61_2011_11439,8
264,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/16/2011,,8/20/2011,2011,5750,RC61_2011_11490,8
265,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/16/2011,,8/20/2011,2011,5812,RC61_2011_11488,8
266,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/16/2011,,8/20/2011,2011,6250,RC61_2011_11487,8
267,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/20/2011,,8/24/2011,2011,4375,RC61_2011_11556,8
268,RC,NA,NA,CASANARE,YOPAL,F174,RIEGO,4/20/2011,,8/24/2011,2011,5312,RC61_2011_11555,8
269,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/25/2011,,8/29/2011,2011,6500,RC61_2011_11614,8
270,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,4/29/2011,,9/2/2011,2011,3750,RC61_2011_11652,8
271,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/12/2011,,9/15/2011,2011,5000,RC61_2011_11734,8
272,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/17/2011,,9/20/2011,2011,4875,RC61_2011_11761,8
273,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/17/2011,,9/20/2011,2011,5187.5,RC61_2011_11760,8
274,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/22/2011,,9/25/2011,2011,2812.5,RC61_2011_11792,8
275,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/28/2011,,10/1/2011,2011,5625,RC61_2011_11825,8
276,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,5/30/2011,,10/3/2011,2011,5625,RC61_2011_11831,8
277,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/1/2011,,10/5/2011,2011,3125,RC61_2011_11846,8
278,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/1/2011,,10/5/2011,2011,4875,RC61_2011_11842,8
279,RC,NA,NA,CASANARE,YOPAL,F174,SECANO,6/13/2011,,10/17/2011,2011,3625,RC61_2011_11901,8
280,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,4/1/2009,,8/5/2009,2009,5000,RC61_2009_21734,5
281,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,4/16/2009,,8/20/2009,2009,5312,RC61_2009_21752,5
282,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,6/2/2009,,10/6/2009,2009,5000,RC61_2009_21807,5
283,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,9/11/2009,,1/15/2010,2010,5625,RC61_2010_4962,6
284,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,11/4/2009,,3/10/2010,2010,5375,RC61_2010_5803,6
285,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,11/9/2009,,3/15/2010,2010,5437,RC61_2010_5894,6
286,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,4/1/2010,,8/5/2010,2010,5000,RC61_2010_7468,7
287,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,4/2/2010,,8/6/2010,2010,5000,RC61_2010_7487,7
288,RC,NA,NA,CASANARE,YOPAL,F2000,SECANO,4/16/2010,,8/20/2010,2010,5312,RC61_2010_7704,7
289,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,6/2/2010,,10/6/2010,2010,5000,RC61_2010_8354,7
290,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,8/28/2010,,1/1/2011,2011,6250,RC61_2011_8609,6
291,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,8/31/2010,,1/4/2011,2011,6937,RC61_2011_8660,6
292,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,9/14/2010,,1/18/2011,2011,7062,RC61_2011_8967,6
293,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,9/16/2010,,1/20/2011,2011,5812,RC61_2011_9018,6
294,RC,NA,NA,CASANARE,YOPAL,F2000,RIEGO,10/22/2012,,2/25/2013,2013,5938,RC61_2013_17114,6
295,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,4/2/2008,,8/6/2008,2008,5187,RC61_2008_1161,4
296,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,4/14/2008,,8/18/2008,2008,4938,RC61_2008_1268,4
297,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,4/21/2008,,8/25/2008,2008,6375,RC61_2008_1340,4
298,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,5/8/2008,,9/11/2008,2008,4875,RC61_2008_1495,4
299,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,5/9/2008,,9/12/2008,2008,6125,RC61_2008_1501,4
300,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,5/12/2008,,9/15/2008,2008,4875,RC61_2008_1529,4
301,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,5/15/2008,,9/18/2008,2008,6437,RC61_2008_1548,4
302,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,5/19/2008,,9/22/2008,2008,6125,RC61_2008_1581,4
303,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,5/22/2008,,9/25/2008,2008,6562,RC61_2008_1593,4
304,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,5/24/2008,,9/27/2008,2008,6562,RC61_2008_1613,4
305,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,5/28/2008,,10/1/2008,2008,5625,RC61_2008_1685,4
306,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,6/11/2008,,10/15/2008,2008,4687,RC61_2008_1736,4
307,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,11/4/2008,,3/10/2009,2009,4450,RC61_2009_21710,6
308,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,11/14/2008,,3/20/2009,2009,4537,RC61_2009_21715,6
309,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,11/15/2008,,3/21/2009,2009,3300,RC61_2009_21716,6
310,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,12/5/2008,,4/10/2009,2009,4835,RC61_2009_21718,6
311,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,12/10/2008,,4/15/2009,2009,5775,RC61_2009_21720,6
312,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,4/17/2009,,8/21/2009,2009,6250,RC61_2009_21755,5
313,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,4/28/2009,,9/1/2009,2009,5625,RC61_2009_21766,5
314,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,9/12/2009,,1/16/2010,2010,5800,RC61_2010_4972,6
315,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,10/8/2009,,2/11/2010,2010,5312,RC61_2010_5335,6
316,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,12/4/2009,,4/9/2010,2010,5938,RC61_2010_6240,6
317,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,4/17/2010,,8/21/2010,2010,6250,RC61_2010_7716,7
318,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,4/28/2010,,9/1/2010,2010,5625,RC61_2010_7912,7
319,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,4/28/2010,,9/1/2010,2010,6250,RC61_2010_7910,7
320,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,5/5/2010,,9/8/2010,2010,6250,RC61_2010_8036,7
321,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,5/25/2010,,9/28/2010,2010,6250,RC61_2010_8282,7
322,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,6/3/2010,,10/7/2010,2010,6375,RC61_2010_8357,7
323,RC,NA,NA,CASANARE,YOPAL,F369,RIEGO,9/10/2010,,1/14/2011,2011,5250,RC61_2011_8883,6
324,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,4/11/2011,,8/15/2011,2011,6750,RC61_2011_11372,8
325,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,4/13/2011,,8/17/2011,2011,5000,RC61_2011_11414,8
326,RC,NA,NA,CASANARE,YOPAL,F369,SECANO,5/7/2011,,9/10/2011,2011,5937.5,RC61_2011_11707,8
327,RC,NA,NA,CASANARE,YOPAL,F50,RIEGO,5/7/2008,,9/10/2008,2008,3944,RC61_2008_1486,4
328,RC,NA,NA,CASANARE,YOPAL,F50,RIEGO,5/14/2008,,9/17/2008,2008,4625,RC61_2008_1546,4
329,RC,NA,NA,CASANARE,YOPAL,F50,RIEGO,5/22/2008,,9/25/2008,2008,4266,RC61_2008_1608,4
330,RC,NA,NA,CASANARE,YOPAL,F50,RIEGO,11/4/2008,,3/10/2009,2009,5800,RC61_2009_21711,6
331,RC,NA,NA,CASANARE,YOPAL,F50,RIEGO,11/9/2008,,3/15/2009,2009,4125,RC61_2009_21714,6
332,RC,NA,NA,CASANARE,YOPAL,F50,RIEGO,9/29/2009,,2/2/2010,2010,5687,RC61_2010_5215,6
333,RC,NA,NA,CASANARE,YOPAL,F50,RIEGO,6/6/2011,,10/10/2011,2011,5000,RC61_2011_11864,8
334,RC,NA,NA,CASANARE,YOPAL,F50,SECANO,7/2/2011,,11/5/2011,2011,4375,RC61_2011_11950,8
335,RC,NA,NA,CASANARE,YOPAL,F50,RIEGO,7/12/2011,,11/15/2011,2011,2500,RC61_2011_11994,8
336,RC,NA,NA,CASANARE,YOPAL,F60,RIEGO,10/23/2009,,2/26/2010,2010,5000,RC61_2010_5615,6
337,RC,NA,NA,CASANARE,YOPAL,F60,RIEGO,9/8/2010,,1/12/2011,2011,5937,RC61_2011_8847,6
338,RC,NA,NA,CASANARE,YOPAL,F60,RIEGO,9/21/2010,,1/25/2011,2011,5312,RC61_2011_9109,6
339,RC,NA,NA,CASANARE,YOPAL,F60,RIEGO,3/26/2011,,7/30/2011,2011,3937,RC61_2011_11055,8
340,RC,NA,NA,CASANARE,YOPAL,F60,RIEGO,3/26/2011,,7/30/2011,2011,4375,RC61_2011_11054,8
341,RC,NA,NA,CASANARE,YOPAL,F60,RIEGO,4/6/2011,,8/10/2011,2011,3062,RC61_2011_11286,8
342,RC,NA,NA,CASANARE,YOPAL,F60,SECANO,4/23/2011,,8/27/2011,2011,6000,RC61_2011_11602,8
343,RC,NA,NA,CASANARE,YOPAL,F60,SECANO,4/28/2011,,9/1/2011,2011,5812.5,RC61_2011_11637,8
344,RC,NA,NA,CASANARE,YOPAL,F60,SECANO,5/9/2011,,9/12/2011,2011,5312.5,RC61_2011_11715,8
345,RC,NA,NA,CASANARE,YOPAL,F60,SECANO,5/17/2011,,9/20/2011,2011,6500,RC61_2011_11764,8
346,RC,NA,NA,CASANARE,YOPAL,F60,SECANO,5/22/2011,,9/25/2011,2011,5625,RC61_2011_11787,8
347,RC,NA,NA,CASANARE,YOPAL,F60,SECANO,5/28/2011,,10/1/2011,2011,5625,RC61_2011_11824,8
348,RC,NA,NA,CASANARE,YOPAL,F60,RIEGO,8/31/2012,,1/4/2013,2013,4688,RC61_2013_16895,6
349,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,8/31/2012,,1/4/2013,2013,4688,RC61_2013_16896,6
350,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/6/2012,,2/9/2013,2013,5938,RC61_2013_17051,6
351,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/7/2012,,2/10/2013,2013,4688,RC61_2013_600,6
352,RC,NA,NA,CASANARE,YOPAL,F733,RIEGO,10/12/2012,,2/15/2013,2013,6563,RC61_2013_17081,6
353,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,4/26/2008,,8/30/2008,2008,6250,RC61_2008_1415,4
354,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,11/2/2008,,3/8/2009,2009,4130,RC61_2009_21708,6
355,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,11/9/2008,,3/15/2009,2009,5156,RC61_2009_21713,6
356,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,11/30/2008,,4/5/2009,2009,3340,RC61_2009_21717,6
357,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,12/5/2008,,4/10/2009,2009,4125,RC61_2009_21719,6
358,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,12/20/2008,,4/25/2009,2009,3900,RC61_2009_21723,6
359,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,2/25/2009,,7/1/2009,2009,5812,RC61_2009_21729,5
360,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,3/31/2009,,8/4/2009,2009,5937,RC61_2009_21732,5
361,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,4/6/2009,,8/10/2009,2009,5000,RC61_2009_21738,5
362,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,2/25/2010,,7/1/2010,2010,5812,RC61_2010_7092,7
363,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,3/31/2010,,8/4/2010,2010,5937,RC61_2010_7451,7
364,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,4/6/2010,,8/10/2010,2010,5000,RC61_2010_7546,7
365,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,9/1/2010,,1/5/2011,2011,4875,RC61_2011_8691,6
366,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,9/2/2010,,1/6/2011,2011,3440,RC61_2011_8707,6
367,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,9/8/2010,,1/12/2011,2011,4562,RC61_2011_8845,6
368,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,9/16/2010,,1/20/2011,2011,4062,RC61_2011_9012,6
369,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,9/16/2010,,1/20/2011,2011,5125,RC61_2011_9019,6
370,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,9/21/2010,,1/25/2011,2011,4687,RC61_2011_9105,6
371,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,9/26/2010,,1/30/2011,2011,4062,RC61_2011_9192,6
372,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,4/1/2011,,8/5/2011,2011,3437,RC61_2011_11163,8
373,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,4/7/2011,,8/11/2011,2011,5837,RC61_2011_11297,8
374,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,RIEGO,4/11/2011,,8/15/2011,2011,4687,RC61_2011_11377,8
375,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,4/13/2011,,8/17/2011,2011,5625,RC61_2011_11413,8
376,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,4/16/2011,,8/20/2011,2011,5625,RC61_2011_11492,8
377,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,5/22/2011,,9/25/2011,2011,5125,RC61_2011_11791,8
378,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,5/28/2011,,10/1/2011,2011,2500,RC61_2011_11818,8
379,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,5/28/2011,,10/1/2011,2011,3125,RC61_2011_11819,8
380,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,6/1/2011,,10/5/2011,2011,3437.5,RC61_2011_11847,8
381,RC,NA,NA,CASANARE,YOPAL,FORTALEZA,SECANO,6/1/2011,,10/5/2011,2011,3812.5,RC61_2011_11845,8
382,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,3/29/2008,,8/2/2008,2008,6250,RC61_2008_1142,4
383,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,4/6/2008,,8/10/2008,2008,5900,RC61_2008_1192,4
384,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,5/7/2008,,9/10/2008,2008,7062,RC61_2008_1483,4
385,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,5/11/2008,,9/14/2008,2008,6875,RC61_2008_1513,4
386,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,6/8/2008,,10/12/2008,2008,6250,RC61_2008_1705,4
387,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,6/19/2008,,10/23/2008,2008,5890,RC61_2008_1743,4
388,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,4/1/2009,,8/5/2009,2009,5937,RC61_2009_21735,5
389,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,4/13/2009,,8/17/2009,2009,6250,RC61_2009_21747,5
390,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,RIEGO,8/29/2009,,1/2/2010,2010,5750,RC61_2010_4779,6
391,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,4/1/2010,,8/5/2010,2010,5937,RC61_2010_7466,7
392,RC,NA,NA,CASANARE,YOPAL,INPROARROZ 1550,SECANO,4/13/2010,,8/17/2010,2010,6250,RC61_2010_7640,7
